date,time,e440,e470,e532,jsp,replicate,file,melange,hms,second,x_strain,y_strain,melange_full,souche_ajoutee,concentration,melange_2,volume,volume_culture,volume_milieu,volume_culture_vrai,concentration_vrai
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NANA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-06,17:08:51,119,116,81,536,3,melange_a,melange_1,51,409,RCC3006,RCC1717,melange_1a,RCC3006,54.89813405,1,900,16.393999824844684,885,20,1.2199585344444444
2020-11-06,17:08:52,121,114,77,536,3,melange_a,melange_1,52,410,RCC3006,RCC1717,melange_1a,RCC3006,54.89813405,1,900,16.393999824844684,885,20,1.2199585344444444
2020-11-06,17:08:53,122,112,82,536,3,melange_a,melange_1,53,411,RCC3006,RCC1717,melange_1a,RCC3006,54.89813405,1,900,16.393999824844684,885,20,1.2199585344444444
2020-11-06,17:08:54,122,112,81,536,3,melange_a,melange_1,54,412,RCC3006,RCC1717,melange_1a,RCC3006,54.89813405,1,900,16.393999824844684,885,20,1.2199585344444444
2020-11-06,17:08:55,121,109,79,536,3,melange_a,melange_1,55,413,RCC3006,RCC1717,melange_1a,RCC3006,54.89813405,1,900,16.393999824844684,885,20,1.2199585344444444
2020-11-06,17:08:56,117,111,80,536,3,melange_a,melange_1,56,414,RCC3006,RCC1717,melange_1a,RCC3006,54.89813405,1,900,16.393999824844684,885,20,1.2199585344444444
2020-11-06,17:08:57,121,111,81,536,3,melange_a,melange_1,57,415,RCC3006,RCC1717,melange_1a,RCC3006,54.89813405,1,900,16.393999824844684,885,20,1.2199585344444444
2020-11-06,17:08:58,121,112,82,536,3,melange_a,melange_1,58,416,RCC3006,RCC1717,melange_1a,RCC3006,54.89813405,1,900,16.393999824844684,885,20,1.2199585344444444
2020-11-06,17:08:59,120,108,78,536,3,melange_a,melange_1,59,417,RCC3006,RCC1717,melange_1a,RCC3006,54.89813405,1,900,16.393999824844684,885,20,1.2199585344444444
2020-11-06,17:09:00,121,105,82,536,3,melange_a,melange_1,0,418,RCC3006,RCC1717,melange_1a,RCC3006,54.89813405,1,900,16.393999824844684,885,20,1.2199585344444444
2020-11-06,17:09:01,120,109,84,536,3,melange_a,melange_1,1,419,RCC3006,RCC1717,melange_1a,RCC3006,54.89813405,1,900,16.393999824844684,885,20,1.2199585344444444
2020-11-06,17:09:03,121,108,79,536,3,melange_a,melange_1,3,421,RCC3006,RCC1717,melange_1a,RCC3006,54.89813405,1,900,16.393999824844684,885,20,1.2199585344444444
2020-11-06,17:09:04,120,107,78,536,3,melange_a,melange_1,4,422,RCC3006,RCC1717,melange_1a,RCC3006,54.89813405,1,900,16.393999824844684,885,20,1.2199585344444444
2020-11-06,17:13:29,355,396,122,539,1,melange_b,melange_1,29,0,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:30,362,429,129,539,1,melange_b,melange_1,30,1,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:31,366,471,130,539,1,melange_b,melange_1,31,2,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:32,378,504,132,539,1,melange_b,melange_1,32,3,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:33,387,526,132,538,1,melange_b,melange_1,33,4,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:34,402,533,132,538,1,melange_b,melange_1,34,5,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:35,419,540,131,538,1,melange_b,melange_1,35,6,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:36,440,543,134,538,1,melange_b,melange_1,36,7,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:38,459,541,131,538,1,melange_b,melange_1,38,9,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:39,477,547,135,538,1,melange_b,melange_1,39,10,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:40,495,552,132,538,1,melange_b,melange_1,40,11,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:41,503,559,135,538,1,melange_b,melange_1,41,12,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:42,512,570,134,538,1,melange_b,melange_1,42,13,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:43,519,568,135,538,1,melange_b,melange_1,43,14,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:44,525,566,133,538,1,melange_b,melange_1,44,15,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:45,528,565,133,537,1,melange_b,melange_1,45,16,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:46,527,565,130,538,1,melange_b,melange_1,46,17,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:47,526,564,131,537,1,melange_b,melange_1,47,18,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:48,526,556,133,537,1,melange_b,melange_1,48,19,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:49,523,563,131,537,1,melange_b,melange_1,49,20,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:50,527,570,133,537,1,melange_b,melange_1,50,21,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:51,527,574,135,537,1,melange_b,melange_1,51,22,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:53,525,571,133,537,1,melange_b,melange_1,53,24,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:54,524,567,134,537,1,melange_b,melange_1,54,25,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:55,525,566,133,537,1,melange_b,melange_1,55,26,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:56,519,563,132,537,1,melange_b,melange_1,56,27,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:57,521,568,134,537,1,melange_b,melange_1,57,28,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:58,520,576,135,537,1,melange_b,melange_1,58,29,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:13:59,516,579,135,537,1,melange_b,melange_1,59,30,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:00,508,586,134,537,1,melange_b,melange_1,0,31,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:01,503,578,133,537,1,melange_b,melange_1,1,32,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:02,500,570,132,537,1,melange_b,melange_1,2,33,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:03,498,570,132,537,1,melange_b,melange_1,3,34,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:04,500,564,135,537,1,melange_b,melange_1,4,35,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:05,500,562,135,537,1,melange_b,melange_1,5,36,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:06,500,561,133,537,1,melange_b,melange_1,6,37,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:07,500,553,131,537,1,melange_b,melange_1,7,38,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:09,502,544,131,537,1,melange_b,melange_1,9,40,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:10,508,536,130,537,1,melange_b,melange_1,10,41,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:11,508,531,133,537,1,melange_b,melange_1,11,42,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:12,507,529,130,537,1,melange_b,melange_1,12,43,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:13,509,535,132,537,1,melange_b,melange_1,13,44,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:14,510,541,135,537,1,melange_b,melange_1,14,45,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:15,508,545,136,537,1,melange_b,melange_1,15,46,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:16,509,550,133,537,1,melange_b,melange_1,16,47,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:17,510,556,132,537,1,melange_b,melange_1,17,48,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:18,509,564,135,537,1,melange_b,melange_1,18,49,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:19,510,572,135,536,1,melange_b,melange_1,19,50,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:20,512,576,133,537,1,melange_b,melange_1,20,51,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:21,516,578,134,537,1,melange_b,melange_1,21,52,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:22,519,580,135,537,1,melange_b,melange_1,22,53,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:24,523,584,134,536,1,melange_b,melange_1,24,55,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:25,524,581,135,536,1,melange_b,melange_1,25,56,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:26,525,583,135,536,1,melange_b,melange_1,26,57,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:27,530,580,132,536,1,melange_b,melange_1,27,58,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:14:28,527,578,131,536,1,melange_b,melange_1,28,59,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:16:30,475,507,131,539,2,melange_b,melange_1,30,181,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:16:31,484,520,131,538,2,melange_b,melange_1,31,182,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:16:32,490,530,137,538,2,melange_b,melange_1,32,183,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:16:33,496,536,134,538,2,melange_b,melange_1,33,184,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:16:35,494,532,136,538,2,melange_b,melange_1,35,186,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:16:36,492,533,132,538,2,melange_b,melange_1,36,187,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:16:37,494,532,139,538,2,melange_b,melange_1,37,188,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:16:38,495,531,136,538,2,melange_b,melange_1,38,189,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:16:39,498,535,135,538,2,melange_b,melange_1,39,190,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:16:40,494,535,135,537,2,melange_b,melange_1,40,191,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:16:41,496,533,135,537,2,melange_b,melange_1,41,192,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
2020-11-06,17:16:42,498,528,137,537,2,melange_b,melange_1,42,193,RCC3006,RCC1717,melange_1b,RCC1717,27.705968050000003,1,905,32.664442490036,905,30,2.069777021574569
