date,time,jsp,replicate,file,hms,second,replicat_bio,strain,wavelength,dc
2020-10-31,21:23:09,535,1,dilution_4.txt,9,15,B,rcc2374,e532,72
2020-10-31,21:23:10,535,1,dilution_4.txt,10,16,B,rcc2374,e440,89
2020-10-31,21:23:10,535,1,dilution_4.txt,10,16,B,rcc2374,e470,77
2020-10-31,21:23:10,535,1,dilution_4.txt,10,16,B,rcc2374,e532,70
2020-10-31,21:23:12,535,1,dilution_4.txt,12,18,B,rcc2374,e440,90
2020-10-31,21:23:12,535,1,dilution_4.txt,12,18,B,rcc2374,e470,75
2020-10-31,21:23:12,535,1,dilution_4.txt,12,18,B,rcc2374,e532,70
2020-10-31,21:23:13,535,1,dilution_4.txt,13,19,B,rcc2374,e440,87
2020-10-31,21:23:13,535,1,dilution_4.txt,13,19,B,rcc2374,e470,76
2020-10-31,21:23:13,535,1,dilution_4.txt,13,19,B,rcc2374,e532,70
2020-10-31,21:23:14,535,1,dilution_4.txt,14,20,B,rcc2374,e440,88
2020-10-31,21:23:14,535,1,dilution_4.txt,14,20,B,rcc2374,e470,69
2020-10-31,21:23:14,535,1,dilution_4.txt,14,20,B,rcc2374,e532,71
2020-10-31,21:23:15,534,1,dilution_4.txt,15,21,B,rcc2374,e440,89
2020-10-31,21:23:15,534,1,dilution_4.txt,15,21,B,rcc2374,e470,76
2020-10-31,21:23:15,534,1,dilution_4.txt,15,21,B,rcc2374,e532,71
2020-10-31,21:23:16,535,1,dilution_4.txt,16,22,B,rcc2374,e440,92
2020-10-31,21:23:16,535,1,dilution_4.txt,16,22,B,rcc2374,e470,78
2020-10-31,21:23:16,535,1,dilution_4.txt,16,22,B,rcc2374,e532,70
2020-10-31,21:23:17,534,1,dilution_4.txt,17,23,B,rcc2374,e440,88
2020-10-31,21:23:17,534,1,dilution_4.txt,17,23,B,rcc2374,e470,75
2020-10-31,21:23:17,534,1,dilution_4.txt,17,23,B,rcc2374,e532,71
2020-10-31,21:23:18,535,1,dilution_4.txt,18,24,B,rcc2374,e440,87
2020-10-31,21:23:18,535,1,dilution_4.txt,18,24,B,rcc2374,e470,75
2020-10-31,21:23:18,535,1,dilution_4.txt,18,24,B,rcc2374,e532,70
2020-10-31,21:23:19,534,1,dilution_4.txt,19,25,B,rcc2374,e440,86
2020-10-31,21:23:19,534,1,dilution_4.txt,19,25,B,rcc2374,e470,74
2020-10-31,21:23:19,534,1,dilution_4.txt,19,25,B,rcc2374,e532,69
2020-10-31,21:23:20,534,1,dilution_4.txt,20,26,B,rcc2374,e440,86
2020-10-31,21:23:20,534,1,dilution_4.txt,20,26,B,rcc2374,e470,74
2020-10-31,21:23:20,534,1,dilution_4.txt,20,26,B,rcc2374,e532,69
2020-10-31,21:23:21,534,1,dilution_4.txt,21,27,B,rcc2374,e440,85
2020-10-31,21:23:21,534,1,dilution_4.txt,21,27,B,rcc2374,e470,69
2020-10-31,21:23:21,534,1,dilution_4.txt,21,27,B,rcc2374,e532,71
2020-10-31,21:23:22,534,1,dilution_4.txt,22,28,B,rcc2374,e440,86
2020-10-31,21:23:22,534,1,dilution_4.txt,22,28,B,rcc2374,e470,74
2020-10-31,21:23:22,534,1,dilution_4.txt,22,28,B,rcc2374,e532,70
2020-10-31,21:23:23,534,1,dilution_4.txt,23,29,B,rcc2374,e440,84
2020-10-31,21:23:23,534,1,dilution_4.txt,23,29,B,rcc2374,e470,73
2020-10-31,21:23:23,534,1,dilution_4.txt,23,29,B,rcc2374,e532,70
2020-10-31,21:23:24,534,1,dilution_4.txt,24,30,B,rcc2374,e440,86
2020-10-31,21:23:24,534,1,dilution_4.txt,24,30,B,rcc2374,e470,71
2020-10-31,21:23:24,534,1,dilution_4.txt,24,30,B,rcc2374,e532,73
2020-10-31,21:23:25,534,1,dilution_4.txt,25,31,B,rcc2374,e440,89
2020-10-31,21:23:25,534,1,dilution_4.txt,25,31,B,rcc2374,e470,73
2020-10-31,21:23:25,534,1,dilution_4.txt,25,31,B,rcc2374,e532,70
2020-10-31,21:23:26,534,1,dilution_4.txt,26,32,B,rcc2374,e440,86
2020-10-31,21:23:26,534,1,dilution_4.txt,26,32,B,rcc2374,e470,75
2020-10-31,21:23:26,534,1,dilution_4.txt,26,32,B,rcc2374,e532,71
2020-10-31,21:23:27,534,1,dilution_4.txt,27,33,B,rcc2374,e440,90
2020-10-31,21:23:27,534,1,dilution_4.txt,27,33,B,rcc2374,e470,72
2020-10-31,21:23:27,534,1,dilution_4.txt,27,33,B,rcc2374,e532,72
2020-10-31,21:23:29,534,1,dilution_4.txt,29,35,B,rcc2374,e440,89
2020-10-31,21:23:29,534,1,dilution_4.txt,29,35,B,rcc2374,e470,72
2020-10-31,21:23:29,534,1,dilution_4.txt,29,35,B,rcc2374,e532,67
2020-10-31,21:23:30,534,1,dilution_4.txt,30,36,B,rcc2374,e440,89
2020-10-31,21:23:30,534,1,dilution_4.txt,30,36,B,rcc2374,e470,69
2020-10-31,21:23:30,534,1,dilution_4.txt,30,36,B,rcc2374,e532,72
2020-10-31,21:23:31,534,1,dilution_4.txt,31,37,B,rcc2374,e440,89
2020-10-31,21:23:31,534,1,dilution_4.txt,31,37,B,rcc2374,e470,71
2020-10-31,21:23:31,534,1,dilution_4.txt,31,37,B,rcc2374,e532,73
2020-10-31,21:23:32,534,1,dilution_4.txt,32,38,B,rcc2374,e440,88
2020-10-31,21:23:32,534,1,dilution_4.txt,32,38,B,rcc2374,e470,72
2020-10-31,21:23:32,534,1,dilution_4.txt,32,38,B,rcc2374,e532,68
2020-10-31,21:23:33,534,1,dilution_4.txt,33,39,B,rcc2374,e440,87
2020-10-31,21:23:33,534,1,dilution_4.txt,33,39,B,rcc2374,e470,71
2020-10-31,21:23:33,534,1,dilution_4.txt,33,39,B,rcc2374,e532,72
2020-10-31,21:23:34,534,1,dilution_4.txt,34,40,B,rcc2374,e440,88
2020-10-31,21:23:34,534,1,dilution_4.txt,34,40,B,rcc2374,e470,73
2020-10-31,21:23:34,534,1,dilution_4.txt,34,40,B,rcc2374,e532,69
2020-10-31,21:23:35,534,1,dilution_4.txt,35,41,B,rcc2374,e440,87
2020-10-31,21:23:35,534,1,dilution_4.txt,35,41,B,rcc2374,e470,76
2020-10-31,21:23:35,534,1,dilution_4.txt,35,41,B,rcc2374,e532,71
2020-10-31,21:23:36,534,1,dilution_4.txt,36,42,B,rcc2374,e440,88
2020-10-31,21:23:36,534,1,dilution_4.txt,36,42,B,rcc2374,e470,75
2020-10-31,21:23:36,534,1,dilution_4.txt,36,42,B,rcc2374,e532,71
2020-10-31,21:23:37,534,1,dilution_4.txt,37,43,B,rcc2374,e440,85
2020-10-31,21:23:37,534,1,dilution_4.txt,37,43,B,rcc2374,e470,74
2020-10-31,21:23:37,534,1,dilution_4.txt,37,43,B,rcc2374,e532,69
2020-10-31,21:23:38,534,1,dilution_4.txt,38,44,B,rcc2374,e440,88
2020-10-31,21:23:38,534,1,dilution_4.txt,38,44,B,rcc2374,e470,75
2020-10-31,21:23:38,534,1,dilution_4.txt,38,44,B,rcc2374,e532,71
2020-10-31,21:23:39,534,1,dilution_4.txt,39,45,B,rcc2374,e440,89
2020-10-31,21:23:39,534,1,dilution_4.txt,39,45,B,rcc2374,e470,73
2020-10-31,21:23:39,534,1,dilution_4.txt,39,45,B,rcc2374,e532,68
2020-10-31,21:23:40,534,1,dilution_4.txt,40,46,B,rcc2374,e440,87
2020-10-31,21:23:40,534,1,dilution_4.txt,40,46,B,rcc2374,e470,74
2020-10-31,21:23:40,534,1,dilution_4.txt,40,46,B,rcc2374,e532,68
2020-10-31,21:23:41,534,1,dilution_4.txt,41,47,B,rcc2374,e440,87
2020-10-31,21:23:41,534,1,dilution_4.txt,41,47,B,rcc2374,e470,71
2020-10-31,21:23:41,534,1,dilution_4.txt,41,47,B,rcc2374,e532,72
2020-10-31,21:23:42,534,1,dilution_4.txt,42,48,B,rcc2374,e440,88
2020-10-31,21:23:42,534,1,dilution_4.txt,42,48,B,rcc2374,e470,72
2020-10-31,21:23:42,534,1,dilution_4.txt,42,48,B,rcc2374,e532,70
2020-10-31,21:23:43,534,1,dilution_4.txt,43,49,B,rcc2374,e440,91
2020-10-31,21:23:43,534,1,dilution_4.txt,43,49,B,rcc2374,e470,74
2020-10-31,21:23:43,534,1,dilution_4.txt,43,49,B,rcc2374,e532,75
2020-10-31,21:23:45,534,1,dilution_4.txt,45,51,B,rcc2374,e440,85
2020-10-31,21:23:45,534,1,dilution_4.txt,45,51,B,rcc2374,e470,73
2020-10-31,21:23:45,534,1,dilution_4.txt,45,51,B,rcc2374,e532,70
2020-10-31,21:23:46,534,1,dilution_4.txt,46,52,B,rcc2374,e440,85
2020-10-31,21:23:46,534,1,dilution_4.txt,46,52,B,rcc2374,e470,75
2020-10-31,21:23:46,534,1,dilution_4.txt,46,52,B,rcc2374,e532,71
2020-10-31,21:23:47,534,1,dilution_4.txt,47,53,B,rcc2374,e440,87
2020-10-31,21:23:47,534,1,dilution_4.txt,47,53,B,rcc2374,e470,70
2020-10-31,21:23:47,534,1,dilution_4.txt,47,53,B,rcc2374,e532,68
2020-10-31,21:23:48,534,1,dilution_4.txt,48,54,B,rcc2374,e440,87
2020-10-31,21:23:48,534,1,dilution_4.txt,48,54,B,rcc2374,e470,72
2020-10-31,21:23:48,534,1,dilution_4.txt,48,54,B,rcc2374,e532,70
2020-10-31,21:23:49,534,1,dilution_4.txt,49,55,B,rcc2374,e440,88
2020-10-31,21:23:49,534,1,dilution_4.txt,49,55,B,rcc2374,e470,73
2020-10-31,21:23:49,534,1,dilution_4.txt,49,55,B,rcc2374,e532,73
2020-10-31,21:23:50,534,1,dilution_4.txt,50,56,B,rcc2374,e440,86
2020-10-31,21:23:50,534,1,dilution_4.txt,50,56,B,rcc2374,e470,75
2020-10-31,21:23:50,534,1,dilution_4.txt,50,56,B,rcc2374,e532,71
2020-10-31,21:23:51,533,1,dilution_4.txt,51,57,B,rcc2374,e440,89
2020-10-31,21:23:51,533,1,dilution_4.txt,51,57,B,rcc2374,e470,71
2020-10-31,21:23:51,533,1,dilution_4.txt,51,57,B,rcc2374,e532,71
2020-10-31,21:23:52,533,1,dilution_4.txt,52,58,B,rcc2374,e440,87
2020-10-31,21:23:52,533,1,dilution_4.txt,52,58,B,rcc2374,e470,74
2020-10-31,21:23:52,533,1,dilution_4.txt,52,58,B,rcc2374,e532,75
2020-10-31,21:23:53,534,1,dilution_4.txt,53,59,B,rcc2374,e440,88
2020-10-31,21:23:53,534,1,dilution_4.txt,53,59,B,rcc2374,e470,73
2020-10-31,21:23:53,534,1,dilution_4.txt,53,59,B,rcc2374,e532,74
2020-10-31,21:26:07,536,2,dilution_4.txt,7,193,B,rcc2374,e440,85
2020-10-31,21:26:07,536,2,dilution_4.txt,7,193,B,rcc2374,e470,70
2020-10-31,21:26:07,536,2,dilution_4.txt,7,193,B,rcc2374,e532,69
2020-10-31,21:26:08,535,2,dilution_4.txt,8,194,B,rcc2374,e440,87
2020-10-31,21:26:08,535,2,dilution_4.txt,8,194,B,rcc2374,e470,71
2020-10-31,21:26:08,535,2,dilution_4.txt,8,194,B,rcc2374,e532,70
2020-10-31,21:26:09,535,2,dilution_4.txt,9,195,B,rcc2374,e440,83
2020-10-31,21:26:09,535,2,dilution_4.txt,9,195,B,rcc2374,e470,74
2020-10-31,21:26:09,535,2,dilution_4.txt,9,195,B,rcc2374,e532,72
2020-10-31,21:26:10,535,2,dilution_4.txt,10,196,B,rcc2374,e440,83
2020-10-31,21:26:10,535,2,dilution_4.txt,10,196,B,rcc2374,e470,78
2020-10-31,21:26:10,535,2,dilution_4.txt,10,196,B,rcc2374,e532,71
2020-10-31,21:26:11,535,2,dilution_4.txt,11,197,B,rcc2374,e440,89
2020-10-31,21:26:11,535,2,dilution_4.txt,11,197,B,rcc2374,e470,71
2020-10-31,21:26:11,535,2,dilution_4.txt,11,197,B,rcc2374,e532,72
2020-10-31,21:26:12,535,2,dilution_4.txt,12,198,B,rcc2374,e440,87
2020-10-31,21:26:12,535,2,dilution_4.txt,12,198,B,rcc2374,e470,69
2020-10-31,21:26:12,535,2,dilution_4.txt,12,198,B,rcc2374,e532,68
2020-10-31,21:26:13,535,2,dilution_4.txt,13,199,B,rcc2374,e440,86
2020-10-31,21:26:13,535,2,dilution_4.txt,13,199,B,rcc2374,e470,72
2020-10-31,21:26:13,535,2,dilution_4.txt,13,199,B,rcc2374,e532,69
2020-10-31,21:26:14,534,2,dilution_4.txt,14,200,B,rcc2374,e440,87
2020-10-31,21:26:14,534,2,dilution_4.txt,14,200,B,rcc2374,e470,75
2020-10-31,21:26:14,534,2,dilution_4.txt,14,200,B,rcc2374,e532,68
2020-10-31,21:26:16,534,2,dilution_4.txt,16,202,B,rcc2374,e440,87
2020-10-31,21:26:16,534,2,dilution_4.txt,16,202,B,rcc2374,e470,71
2020-10-31,21:26:16,534,2,dilution_4.txt,16,202,B,rcc2374,e532,69
2020-10-31,21:26:17,534,2,dilution_4.txt,17,203,B,rcc2374,e440,86
2020-10-31,21:26:17,534,2,dilution_4.txt,17,203,B,rcc2374,e470,70
2020-10-31,21:26:17,534,2,dilution_4.txt,17,203,B,rcc2374,e532,74
2020-10-31,21:26:18,534,2,dilution_4.txt,18,204,B,rcc2374,e440,85
2020-10-31,21:26:18,534,2,dilution_4.txt,18,204,B,rcc2374,e470,71
2020-10-31,21:26:18,534,2,dilution_4.txt,18,204,B,rcc2374,e532,70
2020-10-31,21:26:19,534,2,dilution_4.txt,19,205,B,rcc2374,e440,87
2020-10-31,21:26:19,534,2,dilution_4.txt,19,205,B,rcc2374,e470,72
2020-10-31,21:26:19,534,2,dilution_4.txt,19,205,B,rcc2374,e532,70
2020-10-31,21:26:20,534,2,dilution_4.txt,20,206,B,rcc2374,e440,83
2020-10-31,21:26:20,534,2,dilution_4.txt,20,206,B,rcc2374,e470,70
2020-10-31,21:26:20,534,2,dilution_4.txt,20,206,B,rcc2374,e532,72
2020-10-31,21:26:21,534,2,dilution_4.txt,21,207,B,rcc2374,e440,83
2020-10-31,21:26:21,534,2,dilution_4.txt,21,207,B,rcc2374,e470,69
2020-10-31,21:26:21,534,2,dilution_4.txt,21,207,B,rcc2374,e532,73
2020-10-31,21:26:22,534,2,dilution_4.txt,22,208,B,rcc2374,e440,84
2020-10-31,21:26:22,534,2,dilution_4.txt,22,208,B,rcc2374,e470,73
2020-10-31,21:26:22,534,2,dilution_4.txt,22,208,B,rcc2374,e532,70
2020-10-31,21:26:23,534,2,dilution_4.txt,23,209,B,rcc2374,e440,91
2020-10-31,21:26:23,534,2,dilution_4.txt,23,209,B,rcc2374,e470,70
2020-10-31,21:26:23,534,2,dilution_4.txt,23,209,B,rcc2374,e532,72
2020-10-31,21:26:24,534,2,dilution_4.txt,24,210,B,rcc2374,e440,90
2020-10-31,21:26:24,534,2,dilution_4.txt,24,210,B,rcc2374,e470,75
2020-10-31,21:26:24,534,2,dilution_4.txt,24,210,B,rcc2374,e532,71
2020-10-31,21:26:25,534,2,dilution_4.txt,25,211,B,rcc2374,e440,86
2020-10-31,21:26:25,534,2,dilution_4.txt,25,211,B,rcc2374,e470,70
2020-10-31,21:26:25,534,2,dilution_4.txt,25,211,B,rcc2374,e532,70
2020-10-31,21:26:26,534,2,dilution_4.txt,26,212,B,rcc2374,e440,88
2020-10-31,21:26:26,534,2,dilution_4.txt,26,212,B,rcc2374,e470,72
2020-10-31,21:26:26,534,2,dilution_4.txt,26,212,B,rcc2374,e532,71
2020-10-31,21:26:27,534,2,dilution_4.txt,27,213,B,rcc2374,e440,81
2020-10-31,21:26:27,534,2,dilution_4.txt,27,213,B,rcc2374,e470,70
2020-10-31,21:26:27,534,2,dilution_4.txt,27,213,B,rcc2374,e532,75
2020-10-31,21:26:28,534,2,dilution_4.txt,28,214,B,rcc2374,e440,86
2020-10-31,21:26:28,534,2,dilution_4.txt,28,214,B,rcc2374,e470,70
2020-10-31,21:26:28,534,2,dilution_4.txt,28,214,B,rcc2374,e532,69
2020-10-31,21:26:29,534,2,dilution_4.txt,29,215,B,rcc2374,e440,89
2020-10-31,21:26:29,534,2,dilution_4.txt,29,215,B,rcc2374,e470,74
2020-10-31,21:26:29,534,2,dilution_4.txt,29,215,B,rcc2374,e532,73
2020-10-31,21:26:30,534,2,dilution_4.txt,30,216,B,rcc2374,e440,88
2020-10-31,21:26:30,534,2,dilution_4.txt,30,216,B,rcc2374,e470,72
2020-10-31,21:26:30,534,2,dilution_4.txt,30,216,B,rcc2374,e532,73
2020-10-31,21:26:32,534,2,dilution_4.txt,32,218,B,rcc2374,e440,88
2020-10-31,21:26:32,534,2,dilution_4.txt,32,218,B,rcc2374,e470,72
2020-10-31,21:26:32,534,2,dilution_4.txt,32,218,B,rcc2374,e532,69
2020-10-31,21:26:33,534,2,dilution_4.txt,33,219,B,rcc2374,e440,84
2020-10-31,21:26:33,534,2,dilution_4.txt,33,219,B,rcc2374,e470,74
2020-10-31,21:26:33,534,2,dilution_4.txt,33,219,B,rcc2374,e532,69
2020-10-31,21:26:34,534,2,dilution_4.txt,34,220,B,rcc2374,e440,83
2020-10-31,21:26:34,534,2,dilution_4.txt,34,220,B,rcc2374,e470,72
2020-10-31,21:26:34,534,2,dilution_4.txt,34,220,B,rcc2374,e532,75
2020-10-31,21:26:35,534,2,dilution_4.txt,35,221,B,rcc2374,e440,86
2020-10-31,21:26:35,534,2,dilution_4.txt,35,221,B,rcc2374,e470,73
2020-10-31,21:26:35,534,2,dilution_4.txt,35,221,B,rcc2374,e532,71
2020-10-31,21:26:36,534,2,dilution_4.txt,36,222,B,rcc2374,e440,87
2020-10-31,21:26:36,534,2,dilution_4.txt,36,222,B,rcc2374,e470,71
2020-10-31,21:26:36,534,2,dilution_4.txt,36,222,B,rcc2374,e532,74
2020-10-31,21:26:37,534,2,dilution_4.txt,37,223,B,rcc2374,e440,87
2020-10-31,21:26:37,534,2,dilution_4.txt,37,223,B,rcc2374,e470,72
2020-10-31,21:26:37,534,2,dilution_4.txt,37,223,B,rcc2374,e532,71
2020-10-31,21:26:38,533,2,dilution_4.txt,38,224,B,rcc2374,e440,88
2020-10-31,21:26:38,533,2,dilution_4.txt,38,224,B,rcc2374,e470,74
2020-10-31,21:26:38,533,2,dilution_4.txt,38,224,B,rcc2374,e532,69
2020-10-31,21:26:39,533,2,dilution_4.txt,39,225,B,rcc2374,e440,86
2020-10-31,21:26:39,533,2,dilution_4.txt,39,225,B,rcc2374,e470,72
2020-10-31,21:26:39,533,2,dilution_4.txt,39,225,B,rcc2374,e532,71
2020-10-31,21:26:40,533,2,dilution_4.txt,40,226,B,rcc2374,e440,87
2020-10-31,21:26:40,533,2,dilution_4.txt,40,226,B,rcc2374,e470,71
2020-10-31,21:26:40,533,2,dilution_4.txt,40,226,B,rcc2374,e532,69
2020-10-31,21:26:41,533,2,dilution_4.txt,41,227,B,rcc2374,e440,88
2020-10-31,21:26:41,533,2,dilution_4.txt,41,227,B,rcc2374,e470,70
2020-10-31,21:26:41,533,2,dilution_4.txt,41,227,B,rcc2374,e532,71
2020-10-31,21:26:42,533,2,dilution_4.txt,42,228,B,rcc2374,e440,84
2020-10-31,21:26:42,533,2,dilution_4.txt,42,228,B,rcc2374,e470,69
2020-10-31,21:26:42,533,2,dilution_4.txt,42,228,B,rcc2374,e532,68
2020-10-31,21:26:43,533,2,dilution_4.txt,43,229,B,rcc2374,e440,87
2020-10-31,21:26:43,533,2,dilution_4.txt,43,229,B,rcc2374,e470,72
2020-10-31,21:26:43,533,2,dilution_4.txt,43,229,B,rcc2374,e532,72
2020-10-31,21:26:44,533,2,dilution_4.txt,44,230,B,rcc2374,e440,88
2020-10-31,21:26:44,533,2,dilution_4.txt,44,230,B,rcc2374,e470,72
2020-10-31,21:26:44,533,2,dilution_4.txt,44,230,B,rcc2374,e532,71
2020-10-31,21:26:45,533,2,dilution_4.txt,45,231,B,rcc2374,e440,87
2020-10-31,21:26:45,533,2,dilution_4.txt,45,231,B,rcc2374,e470,71
2020-10-31,21:26:45,533,2,dilution_4.txt,45,231,B,rcc2374,e532,70
2020-10-31,21:26:46,533,2,dilution_4.txt,46,232,B,rcc2374,e440,87
2020-10-31,21:26:46,533,2,dilution_4.txt,46,232,B,rcc2374,e470,68
2020-10-31,21:26:46,533,2,dilution_4.txt,46,232,B,rcc2374,e532,74
2020-10-31,21:26:48,533,2,dilution_4.txt,48,234,B,rcc2374,e440,88
2020-10-31,21:26:48,533,2,dilution_4.txt,48,234,B,rcc2374,e470,73
2020-10-31,21:26:48,533,2,dilution_4.txt,48,234,B,rcc2374,e532,69
2020-10-31,21:26:49,533,2,dilution_4.txt,49,235,B,rcc2374,e440,87
2020-10-31,21:26:49,533,2,dilution_4.txt,49,235,B,rcc2374,e470,74
2020-10-31,21:26:49,533,2,dilution_4.txt,49,235,B,rcc2374,e532,68
2020-10-31,21:26:50,533,2,dilution_4.txt,50,236,B,rcc2374,e440,86
2020-10-31,21:26:50,533,2,dilution_4.txt,50,236,B,rcc2374,e470,71
2020-10-31,21:26:50,533,2,dilution_4.txt,50,236,B,rcc2374,e532,70
2020-10-31,21:26:51,533,2,dilution_4.txt,51,237,B,rcc2374,e440,88
2020-10-31,21:26:51,533,2,dilution_4.txt,51,237,B,rcc2374,e470,70
2020-10-31,21:26:51,533,2,dilution_4.txt,51,237,B,rcc2374,e532,71
2020-10-31,21:26:52,533,2,dilution_4.txt,52,238,B,rcc2374,e440,87
2020-10-31,21:26:52,533,2,dilution_4.txt,52,238,B,rcc2374,e470,69
2020-10-31,21:26:52,533,2,dilution_4.txt,52,238,B,rcc2374,e532,75
2020-10-31,21:26:53,533,2,dilution_4.txt,53,239,B,rcc2374,e440,88
2020-10-31,21:26:53,533,2,dilution_4.txt,53,239,B,rcc2374,e470,70
2020-10-31,21:26:53,533,2,dilution_4.txt,53,239,B,rcc2374,e532,71
2020-10-31,21:29:07,536,3,dilution_4.txt,7,373,B,rcc2374,e440,86
2020-10-31,21:29:07,536,3,dilution_4.txt,7,373,B,rcc2374,e470,69
2020-10-31,21:29:07,536,3,dilution_4.txt,7,373,B,rcc2374,e532,71
2020-10-31,21:29:08,535,3,dilution_4.txt,8,374,B,rcc2374,e440,83
2020-10-31,21:29:08,535,3,dilution_4.txt,8,374,B,rcc2374,e470,64
2020-10-31,21:29:08,535,3,dilution_4.txt,8,374,B,rcc2374,e532,72
2020-10-31,21:29:09,535,3,dilution_4.txt,9,375,B,rcc2374,e440,87
2020-10-31,21:29:09,535,3,dilution_4.txt,9,375,B,rcc2374,e470,72
2020-10-31,21:29:09,535,3,dilution_4.txt,9,375,B,rcc2374,e532,70
2020-10-31,21:29:10,535,3,dilution_4.txt,10,376,B,rcc2374,e440,83
2020-10-31,21:29:10,535,3,dilution_4.txt,10,376,B,rcc2374,e470,69
2020-10-31,21:29:10,535,3,dilution_4.txt,10,376,B,rcc2374,e532,72
2020-10-31,21:29:11,535,3,dilution_4.txt,11,377,B,rcc2374,e440,88
2020-10-31,21:29:11,535,3,dilution_4.txt,11,377,B,rcc2374,e470,67
2020-10-31,21:29:11,535,3,dilution_4.txt,11,377,B,rcc2374,e532,71
2020-10-31,21:29:12,535,3,dilution_4.txt,12,378,B,rcc2374,e440,88
2020-10-31,21:29:12,535,3,dilution_4.txt,12,378,B,rcc2374,e470,73
2020-10-31,21:29:12,535,3,dilution_4.txt,12,378,B,rcc2374,e532,71
2020-10-31,21:29:13,534,3,dilution_4.txt,13,379,B,rcc2374,e440,86
2020-10-31,21:29:13,534,3,dilution_4.txt,13,379,B,rcc2374,e470,68
2020-10-31,21:29:13,534,3,dilution_4.txt,13,379,B,rcc2374,e532,69
2020-10-31,21:29:14,535,3,dilution_4.txt,14,380,B,rcc2374,e440,85
2020-10-31,21:29:14,535,3,dilution_4.txt,14,380,B,rcc2374,e470,72
2020-10-31,21:29:14,535,3,dilution_4.txt,14,380,B,rcc2374,e532,74
2020-10-31,21:29:15,534,3,dilution_4.txt,15,381,B,rcc2374,e440,86
2020-10-31,21:29:15,534,3,dilution_4.txt,15,381,B,rcc2374,e470,67
2020-10-31,21:29:15,534,3,dilution_4.txt,15,381,B,rcc2374,e532,70
2020-10-31,21:29:16,534,3,dilution_4.txt,16,382,B,rcc2374,e440,85
2020-10-31,21:29:16,534,3,dilution_4.txt,16,382,B,rcc2374,e470,69
2020-10-31,21:29:16,534,3,dilution_4.txt,16,382,B,rcc2374,e532,73
2020-10-31,21:29:17,534,3,dilution_4.txt,17,383,B,rcc2374,e440,87
2020-10-31,21:29:17,534,3,dilution_4.txt,17,383,B,rcc2374,e470,72
2020-10-31,21:29:17,534,3,dilution_4.txt,17,383,B,rcc2374,e532,73
2020-10-31,21:29:18,534,3,dilution_4.txt,18,384,B,rcc2374,e440,84
2020-10-31,21:29:18,534,3,dilution_4.txt,18,384,B,rcc2374,e470,70
2020-10-31,21:29:18,534,3,dilution_4.txt,18,384,B,rcc2374,e532,73
2020-10-31,21:29:20,534,3,dilution_4.txt,20,386,B,rcc2374,e440,86
2020-10-31,21:29:20,534,3,dilution_4.txt,20,386,B,rcc2374,e470,69
2020-10-31,21:29:20,534,3,dilution_4.txt,20,386,B,rcc2374,e532,74
2020-10-31,21:29:21,534,3,dilution_4.txt,21,387,B,rcc2374,e440,85
2020-10-31,21:29:21,534,3,dilution_4.txt,21,387,B,rcc2374,e470,69
2020-10-31,21:29:21,534,3,dilution_4.txt,21,387,B,rcc2374,e532,74
2020-10-31,21:29:22,534,3,dilution_4.txt,22,388,B,rcc2374,e440,85
2020-10-31,21:29:22,534,3,dilution_4.txt,22,388,B,rcc2374,e470,73
2020-10-31,21:29:22,534,3,dilution_4.txt,22,388,B,rcc2374,e532,70
2020-10-31,21:29:23,534,3,dilution_4.txt,23,389,B,rcc2374,e440,84
2020-10-31,21:29:23,534,3,dilution_4.txt,23,389,B,rcc2374,e470,69
2020-10-31,21:29:23,534,3,dilution_4.txt,23,389,B,rcc2374,e532,71
2020-10-31,21:29:24,534,3,dilution_4.txt,24,390,B,rcc2374,e440,88
2020-10-31,21:29:24,534,3,dilution_4.txt,24,390,B,rcc2374,e470,70
2020-10-31,21:29:24,534,3,dilution_4.txt,24,390,B,rcc2374,e532,68
2020-10-31,21:29:25,534,3,dilution_4.txt,25,391,B,rcc2374,e440,88
2020-10-31,21:29:25,534,3,dilution_4.txt,25,391,B,rcc2374,e470,73
2020-10-31,21:29:25,534,3,dilution_4.txt,25,391,B,rcc2374,e532,69
2020-10-31,21:29:26,534,3,dilution_4.txt,26,392,B,rcc2374,e440,86
2020-10-31,21:29:26,534,3,dilution_4.txt,26,392,B,rcc2374,e470,73
2020-10-31,21:29:26,534,3,dilution_4.txt,26,392,B,rcc2374,e532,69
2020-10-31,21:29:27,534,3,dilution_4.txt,27,393,B,rcc2374,e440,86
2020-10-31,21:29:27,534,3,dilution_4.txt,27,393,B,rcc2374,e470,66
2020-10-31,21:29:27,534,3,dilution_4.txt,27,393,B,rcc2374,e532,74
2020-10-31,21:29:28,534,3,dilution_4.txt,28,394,B,rcc2374,e440,87
2020-10-31,21:29:28,534,3,dilution_4.txt,28,394,B,rcc2374,e470,67
2020-10-31,21:29:28,534,3,dilution_4.txt,28,394,B,rcc2374,e532,67
2020-10-31,21:29:29,533,3,dilution_4.txt,29,395,B,rcc2374,e440,89
2020-10-31,21:29:29,533,3,dilution_4.txt,29,395,B,rcc2374,e470,72
2020-10-31,21:29:29,533,3,dilution_4.txt,29,395,B,rcc2374,e532,68
2020-10-31,21:29:30,534,3,dilution_4.txt,30,396,B,rcc2374,e440,88
2020-10-31,21:29:30,534,3,dilution_4.txt,30,396,B,rcc2374,e470,69
